1.91431,873
1.91987,1575
1.93751,1814
1.95565,13
1.95895,1091
1.96676,1294
1.98669,1394
2.00078,3549
2.02085,1699
2.02244,463
2.02482,205
2.02976,1207
2.03891,1041
2.04141,3632
2.04165,423
2.0431,2602
2.05664,1758
2.09052,408
2.0912,656
2.09704,107
2.11735,1647
2.13042,1542
2.1404,2901
2.14668,45
2.16922,52
2.17129,1068
2.17792,1997
2.18049,978
2.18547,486
2.18981,124
2.19109,2967
2.21109,908
2.23958,2710
2.2507,1219
2.26303,1693
2.27024,432
2.27416,182
2.27443,1091
2.28377,25
2.29035,723
2.30443,5616
2.30774,1554
2.30862,286
2.31078,2274
2.32585,560
2.3265,1117
2.34143,415
2.34951,3328
2.35759,1881
2.36802,777
2.38363,1025
2.3856,1558
2.38956,69
2.39473,177
2.42785,379
2.43379,1230
2.44268,2258
2.44951,5133
2.45465,3066
2.466,875
2.47024,230
2.47382,116
2.4903,29
2.49605,538
2.50808,1581
2.5607,1439
2.57292,294
2.57718,2542
2.57842,2387
2.58866,2163
2.59276,145
2.59841,514
2.60017,2959
2.60843,202
2.61699,507
2.61845,248
2.62309,798
2.62406,529
2.64281,754
2.64316,735
2.64764,2505
2.66004,756
2.67001,1149
2.68508,181
2.69282,580
2.71216,132
2.73785,966
2.74139,290
2.75722,286
2.76861,147
2.78446,80
2.79272,1798
2.8163,4142
2.84099,3559
2.85971,376
2.88828,182
2.89209,194
2.90024,1315
2.91464,516
2.93302,654
2.93699,1001
2.94253,2467
2.9742,687
2.97957,1098
2.98913,2197
2.99485,950
3.00172,472
3.00453,934
3.01181,141
3.02003,1374
3.02364,715
3.0245,2382
3.02553,269
3.02624,564
3.02666,575
3.04122,294
3.06779,1070
3.07462,196
3.07782,1484
3.09434,578
3.10612,184
3.10732,866
3.12442,205
3.12509,225
3.13376,539
3.13511,397
3.16595,1599
3.18713,1253
3.1939,231
3.20664,144
3.22679,1689
3.2486,521
3.25223,230
3.26134,827
3.26248,757
3.27738,631
3.28188,540
3.29728,532
3.30608,504
3.31843,7
3.33099,403
3.33975,1534
3.35383,1054
3.37743,814
3.39401,45
3.39751,293
3.41402,1098
3.42055,1499
3.43551,347
3.4379,2160
3.45707,3055
3.46169,296
3.46491,1351
3.47282,448
3.48848,758
3.49666,1038
3.49832,1953
3.50572,496
3.50894,562
3.52898,1940
3.56235,494
3.56325,88
3.59842,503
3.61191,1154
3.6199,91
3.63148,1615
3.63595,1921
3.63978,913
3.65358,451
3.66916,1313
3.66998,590
3.68144,59
3.69099,511
3.69831,1015
3.70736,962
3.75532,341
3.75648,1528
3.75935,215
3.77556,83
3.79135,35
3.79561,178
3.8123,206
3.82337,1519
3.82513,856
3.84357,73
3.84953,89
3.87921,305
3.88769,165
3.89179,2146
3.89836,2202
3.90285,291
3.91281,507
3.91545,828
3.9165,517
3.92116,223
3.93571,2133
3.94427,872
3.95254,1838
3.95367,2828
3.96681,1706
3.97399,403
3.99344,258
3.99353,1876
4.02777,517
4.02931,2520
4.04088,1268
4.06649,1262
4.07714,320
4.07717,709
4.07792,1912
4.11838,1418
4.12866,252
4.14139,10
4.16093,929
4.16451,549
4.16634,1805
4.16755,861
4.18876,417
4.20223,867
4.20743,2434
4.21543,112
4.21768,42
4.25027,741
4.26557,1231
4.27217,892
4.30205,1384
4.30237,1853
4.30288,1188
4.31661,614
4.36191,588
4.36751,3280
4.3722,439
4.39404,2350
4.40188,301
4.41844,3637
4.44771,2305
4.45429,1369
4.45834,1097
4.46984,1176
4.47988,1382
4.50663,245
4.52845,773
4.53538,3826
4.55119,79
4.56885,2215
4.57166,99
4.5769,558
4.58993,1714
4.59399,603
4.59665,184
4.60995,1115
4.61283,1035
4.61417,549
4.6154,152
4.6209,56
4.63,1156
4.64914,605
4.66732,126
4.67097,404
4.67607,1894
4.67745,282
4.68622,909
4.69629,274
4.71347,405
4.72573,268
4.7323,1022
4.73346,500
4.75331,752
4.75882,2874
4.76157,800
4.79035,3098
4.80564,666
4.81023,2010
4.81941,62
4.83085,1228
4.8415,1388
4.84376,2739
4.84448,179
4.85969,1125
4.87203,478
4.87362,703
4.89648,3388
4.90675,2993
4.91379,3086
4.94866,1443
4.95746,76
4.96041,1033
4.96708,1240
4.98358,2951
5.00034,314
5.01001,661
5.01227,482
5.01589,1075
5.01963,1316
5.03317,1446
5.05865,1090
5.06654,386
5.09114,2179
5.09685,408
5.0974,547
5.10835,1103
5.11642,721
5.11945,311
5.12298,3167
5.13157,2120
5.15853,32
5.16929,2427
5.18302,29
5.1844,509
5.1898,300
5.19314,2105
5.19359,375
5.20848,300
5.22269,709
5.23528,1761
5.2481,109
5.25324,104
5.26642,1172
5.26756,553
5.26996,1709
5.27449,1569
5.27647,597
5.30849,193
5.30949,2460
5.32224,1443
5.33095,1172
5.33574,258
5.33935,492
5.38699,230
5.41215,966
5.41766,1673
5.43138,1513
5.44489,426
5.45425,1084
5.45519,887
5.46941,295
5.47034,30
5.47308,573
5.47336,4473
5.4766,1827
5.47921,796
5.5092,74
5.51266,447
5.51774,1122
5.51788,984
5.52234,45
5.52862,190
5.53125,510
5.53489,87
5.535,106
5.53687,97
5.54396,109
5.55133,819
5.55601,317
5.56842,917
5.57475,1584
5.592,665
5.60872,23
5.61231,3049
5.61962,2096
5.6231,1658
5.64245,221
5.65576,2269
5.65593,819
5.66116,424
5.68092,2032
5.69146,1529
5.72058,611
5.72376,1383
5.73717,1800
5.74494,627
5.74783,922
5.74783,537
5.7485,72
5.75308,4251
5.76246,449
5.77011,1135
5.77971,1146
5.7813,570
5.7816,350
5.78253,279
5.8102,68
5.82053,3706
5.83623,1884
5.83799,385
5.84795,1106
5.85209,2241
5.86083,3246
5.86427,1926
5.86656,846
5.87038,639
5.87083,410
5.88814,586
5.89414,344
5.91219,131
5.91448,607
5.94468,2304
5.94928,1690
5.96114,142
5.96196,3252
5.96546,277
5.96619,2328
5.96729,1430
5.97598,127
5.9962,1231
5.99839,1266
6.00763,803
6.00933,1786
6.01208,532
6.01615,280
6.02845,2923
6.03681,736
6.06254,2006
6.07666,93
6.08879,2703
6.09646,615
6.09794,745
6.09851,456
6.12337,3865
6.12447,195
6.14322,208
6.15249,1719
6.1721,11
6.19764,958
6.20376,2538
6.20594,85
6.2072,1007
6.22355,1024
6.23702,363
6.26985,616
6.2739,181
6.27987,212
6.28001,833
6.29719,434
6.31978,374
6.32703,2915
6.33249,430
6.35269,1694
6.35969,1119
6.36055,864
6.36399,660
6.37487,84
6.3751,1602
6.3845,85
6.3887,886
6.40331,117
6.41355,3777
6.41699,92
6.42818,1875
6.43128,127
6.4319,1711
6.43309,100
6.43699,574
6.45713,1453
6.4694,455
6.4727,519
6.48947,1200
6.50244,596
6.50782,801
6.51515,160
6.51605,1507
6.51787,693
6.52406,678
6.54277,76
6.5561,393
6.56491,2741
6.56944,925
6.57011,48
6.57013,1312
6.57719,28
6.58455,732
6.58883,1700
6.59323,533
6.59757,371
6.60656,188
6.62319,208
6.63398,175
6.64945,251
6.68115,1676
6.68292,1330
6.68998,1283
6.69753,1087
6.71096,288
6.73189,1043
6.73445,1719
6.74043,746
6.74309,27
6.7455,383
6.76309,207
6.76484,94
6.77005,123
6.78169,95
6.79751,12
6.82823,487
6.85173,1937
6.87724,45
6.89341,1221
6.89564,2602
6.89613,3908
6.89811,13
6.89869,2744
6.90166,647
6.90394,7
6.90757,196
6.90912,584
6.91055,184
6.91131,98
6.92108,2038
6.93474,439
6.94172,71
6.9886,262
7.00098,39
7.0113,1238
7.01609,14
7.03138,1961
7.03497,985
7.04598,151
7.04781,178
7.05436,141
7.05602,675
7.05931,174
7.06781,535
7.07479,451
7.08427,457
7.09013,1602
7.10865,616
7.10923,278
7.11066,14
7.1107,739
7.11103,674
7.12737,1240
7.13241,383
7.13363,962
7.15557,2340
7.16229,364
7.21972,356
7.22393,28
7.23049,159
7.25925,2022
7.27047,112
7.29424,720
7.29978,608
7.31441,277
7.31467,1172
7.32565,206
7.38058,1200
7.38069,547
7.38536,619
7.40181,2920
7.40634,310
7.42057,5486
7.42101,732
7.44381,307
7.45147,1044
7.48881,235
7.53248,1282
7.5478,714
7.56357,140
7.56746,590
7.58182,531
7.60365,1866
7.60767,849
7.61008,2687
7.61955,352
7.61959,531
7.62211,1137
7.65787,560
7.66751,365
7.66782,1337
7.66799,104
7.68513,372
7.69908,2718
7.69991,1011
7.70399,24
7.71244,402
7.72644,1099
7.72715,5737
7.72754,1212
7.74605,2047
7.74761,413
7.75479,3959
7.77117,881
7.77738,418
7.78534,591
7.78639,2411
7.79795,1125
7.79833,1522
7.80009,226
7.80255,2075
7.80983,379
7.81092,462
7.81485,2064
7.82012,513
7.82881,722
7.83757,155
7.84255,1488
7.8531,1416
7.86698,1108
7.88073,1404
7.88753,1327
7.8995,860
7.90534,1382
7.91607,522
7.92889,208
7.93151,150
7.9362,1081
7.94607,979
7.94718,2143
7.94899,42
7.95008,1369
7.95112,1307
7.95684,2095
7.95825,1526
7.96156,110
7.99314,1068
7.99887,2511
8.0024,1134
8.00263,416
8.0056,156
8.04067,642
8.05251,1424
8.05831,159
8.06045,1345
8.06621,1065
8.09304,846
8.09312,2389
8.09661,299
8.10802,2985
8.10906,1164
8.11062,662
8.11134,759
8.12773,3045
8.13055,2618
8.14409,794
8.16258,906
8.17478,2023
8.19558,247
8.19736,568
8.19786,41
8.20334,597
8.20418,77
8.20887,482
8.22567,150
8.23071,818
8.23155,44
8.23335,680
8.26326,59
8.29202,2369
8.29508,418
8.30119,1995
8.30678,726
8.31794,19
8.32913,147
8.33411,432
8.36513,629
8.36971,834
8.38679,590
8.38952,1134
8.39123,1097
8.39242,529
8.4128,242
8.41551,651
8.43851,936
8.44084,2536
8.45104,134
8.46115,4316
8.46303,1063
8.47997,1915
8.48652,910
8.49214,230
8.49638,3
8.50648,453
8.5161,690
8.51668,1636
8.51859,683
8.53173,2428
8.55235,794
8.55364,42
8.56545,17
8.59763,576
8.59866,708
8.62391,1902
8.62859,1607
8.64087,797
8.65049,546
8.66308,504
8.66484,217
8.66668,263
8.67617,698
8.68397,2600
8.69363,782
8.70938,825
8.72182,212
8.72686,66
8.74752,1903
8.754,1955
8.75817,786
8.76653,551
8.76839,931
8.76851,2490
8.77682,549
8.78987,358
8.79345,431
8.80668,2872
8.81874,223
8.82756,1221
8.83659,107
8.85129,1895
8.85951,491
8.86548,19
8.86993,3696
8.87488,1730
8.87664,85
8.87976,28
8.90035,556
8.90366,1173
8.90627,16
8.93982,994
8.94941,908
8.96009,47
8.97932,1399
9.0006,670
9.01703,676
9.0223,1261
9.02303,97
9.02586,75
9.03338,831
9.04727,3391
9.05153,1626
9.06977,610
9.07694,290
9.08108,387
9.08789,2856
9.10954,3113
9.13078,835
9.1342,1532
9.13899,519
9.15302,131
9.16329,672
9.16985,1364
9.18521,424
9.18693,71
9.18827,275
9.20065,4389
9.20095,6
9.20213,1494
9.20346,1942
9.20409,992
9.2127,1001
9.21835,197
9.22426,197
9.23913,33
9.26277,98
9.2648,334
9.2971,125
9.3012,512
9.30998,738
9.31124,117
9.31458,554
9.32016,745
9.34232,29
9.34844,1677
9.35302,137
9.3778,959
9.39532,631
9.40676,430
9.41509,1298
9.41624,2577
9.43143,133
9.43227,1393
9.4534,121
9.49966,769
9.51301,1380
9.58156,1967
9.59575,3405
9.60219,1245
9.60612,31
9.62725,271
9.64062,544
9.64329,1918
9.64959,2812
9.65226,828
9.66172,236
9.67152,250
9.68337,130
9.69865,284
9.72037,547
9.73012,513
9.73481,74
9.75041,43
9.77573,931
9.77957,2179
9.7803,967
9.78927,801
9.80626,473
9.81878,3170
9.8298,1876
9.83017,71
9.83262,7
9.84908,412
9.85626,716
9.86485,925
9.86497,615
9.86655,1200
9.87268,476
9.87915,2567
9.88598,1263
9.91258,806
9.91519,1535
9.9211,466
9.92857,216
9.93949,1997
9.94209,126
9.94347,140
9.9455,1992
9.963,523
9.96725,318
9.99552,1370
10.004,224
10.0259,230
10.0382,444
10.0525,3813
10.056,735
10.0584,2157
10.0657,3012
10.0693,377
10.0695,114
10.0697,395
10.0704,988
10.0869,1235
10.0975,616
10.0982,1132
10.1113,125
10.154,2426
10.1568,1762
10.1593,233
10.1603,168
10.222,1036
10.2264,2204
10.2265,162
10.2306,1851
10.2338,238
10.2497,1741
10.2761,518
10.2793,3379
10.2828,448
10.2885,843
10.2918,2113
10.2965,1750
10.3086,1261
10.3087,178
10.3545,2343
10.3697,550
10.3738,828
10.3746,60
10.383,124
10.3895,1258
10.3901,1666
10.4028,385
10.4115,656
10.4185,2535
10.4252,369
10.4261,102
10.4297,469
10.4359,1829
10.4374,39
10.4378,418
10.4417,484
10.4443,1911
10.4459,414
10.4509,187
10.4581,424
10.465,341
10.468,1221
10.4725,1550
10.474,149
10.4812,1017
10.4887,1161
10.4904,846
10.506,262
10.5165,277
10.5252,1549
10.5261,1267
10.5305,913
10.5346,373
10.5429,1318
10.5461,2964
10.5489,903
10.5521,478
10.5897,702
10.5932,938
10.5949,1433
10.6168,908
10.6212,1942
10.6252,452
10.6321,90
10.6443,163
10.6552,816
10.6587,1074
10.6658,1329
10.6827,5108
10.6856,257
10.6881,15
10.6902,330
10.7195,174
10.7593,203
10.7704,119
10.7766,4051
10.8168,529
10.8196,404
10.8261,434
10.8312,1033
10.8372,500
10.8456,909
10.8495,977
10.8495,1123
10.8543,5
10.8601,292
10.8635,126
10.8779,1499
10.8824,533
10.8928,3102
10.8943,246
10.9416,1658
10.9559,652
10.9764,774
10.9874,2186
10.9936,1529
10.9969,318
11.0128,1924
11.0146,536
11.019,1141
11.0532,364
11.0705,83
11.0713,1116
11.0779,161
11.0883,471
11.0928,251
11.094,43
11.1116,636
11.1313,310
11.1344,489
11.1549,400
11.1583,1045
11.1839,714
11.1881,1898
11.2272,921
11.2374,510
11.2394,606
11.2439,865
11.2514,1266
11.2564,720
11.264,127
11.2682,1107
11.2747,64
11.3009,1544
11.3067,549
11.3078,86
11.3152,559
11.3343,2280
11.3372,1611
11.3424,1816
11.3491,498
11.3601,1030
11.3663,122
11.3849,843
11.3924,228
11.4055,353
11.423,92
11.4302,3223
11.4398,543
11.4414,374
11.4728,131
11.4732,2947
11.4739,257
11.4802,606
11.484,768
11.493,1163
11.4963,168
11.5008,17
11.5084,1590
11.5268,989
11.5378,2353
11.5559,1213
11.5634,359
11.5666,6093
11.567,1464
11.5677,1586
11.5832,734
11.5869,144
11.5872,3234
11.5882,386
11.5908,42
11.6252,1007
11.6296,1668
11.6491,213
11.6513,443
11.6562,1258
11.658,45
11.663,2238
11.6714,7
11.6979,643
11.7003,155
11.7075,968
11.7122,3060
11.7197,571
11.7239,179
11.7571,1514
11.7612,424
11.7695,1217
11.7783,676
11.7815,541
11.7871,34
11.7887,827
11.7909,5020
11.7952,722
11.812,303
11.8358,1656
11.9074,867
11.9156,1072
11.9235,1007
11.9311,1732
11.9486,106
11.9849,2236
11.9936,152
11.9943,2005
11.9949,170
12.0004,181
12.0088,214
12.0289,179
12.0553,326
12.0582,190
12.0672,639
12.0808,1106
12.0813,923
12.1092,503
12.1245,234
12.1246,460
12.1338,797
12.1413,97
12.1538,920
12.1667,387
12.1811,523
12.195,488
12.2264,1337
12.2293,1409
12.2412,256
12.242,577
12.2681,1478
12.2694,82
12.2759,521
12.3107,494
12.3268,1452
12.3399,1211
12.3426,272
12.3524,303
12.3629,1383
12.3711,1542
12.3713,449
12.3985,54
12.4023,138
12.4053,521
12.4289,3761
12.4375,313
12.438,1067
12.4425,64
12.4494,85
12.4602,2896
12.4713,1337
12.4738,904
12.4747,111
12.4841,4337
12.4965,60
12.4969,1315
12.4982,224
12.5007,160
12.5042,530
12.5184,1288
12.5719,1189
12.5745,1097
12.5912,2780
12.6022,4340
12.6053,2568
12.6067,1598
12.615,4185
12.6318,19
12.6351,391
12.654,686
12.6698,61
12.6752,922
12.6971,1221
12.7041,4001
12.723,1223
12.7265,461
12.7567,194
12.7584,769
12.7696,353
12.7722,222
12.7871,1036
12.789,330
12.7904,966
12.7947,114
12.7976,28
12.7992,242
12.8076,195
12.8076,2667
12.8182,139
12.8219,1680
12.8282,60
12.8469,1361
12.8505,359
12.8739,599
12.8782,737
12.8834,1668
12.8906,37
12.8981,1823
12.908,2474
12.9358,313
12.9367,2938
12.9486,664
12.9668,599
12.9849,224
13.0106,1003
13.0148,107
13.0165,804
13.0182,439
13.0319,839
13.0363,181
13.0575,786
13.066,126
13.0688,280
13.0964,80
13.1013,1037
13.1099,669
13.1169,55
13.1235,373
13.1354,51
13.151,1909
13.1544,270
13.1568,2501
13.1621,926
13.163,1277
13.1655,59
13.1656,471
13.1768,927
13.1817,243
13.182,2974
13.1925,1361
13.1991,610
13.2567,1373
13.2574,597
13.2834,180
13.2898,1310
13.2918,1112
13.3074,4299
13.328,1020
13.3326,737
13.3644,1117
13.3761,75
13.4013,515
13.4243,971
13.4328,347
13.4524,347
13.4664,448
13.472,978
13.4821,229
13.4851,378
13.4894,225
13.4919,10
13.4944,1
13.5,889
13.5023,524
13.5048,1321
13.5071,267
13.5468,1767
13.5472,3171
13.5569,412
13.5704,364
13.5721,290
13.5821,1966
13.584,699
13.5864,1011
13.591,1159
13.5942,267
13.6229,165
13.6419,197
13.6432,658
13.6503,1510
13.6655,387
13.6864,358
13.6961,60
13.7026,868
13.7081,362
13.7088,1152
13.7316,267
13.7344,315
13.7417,577
13.7666,1044
13.8051,1110
13.8062,502
13.833,71
13.8343,491
13.8419,1280
13.8507,528
13.8573,940
13.8618,1039
13.8749,125
13.8767,2038
13.8771,212
13.8802,180
13.8804,503
13.8878,1465
13.8884,406
13.9105,901
13.9425,980
13.9444,1235
13.9891,528
13.9924,2706
13.997,713
14.0007,210
14.0083,2563
14.0105,440
14.0144,2055
14.0166,936
14.0176,1543
14.0182,232
14.0388,317
14.0684,481
14.0707,1357
14.079,63
14.0869,44
14.1162,15
14.1322,712
14.133,150
14.1418,1082
14.1453,228
14.1506,975
14.1516,174
14.1856,202
14.1866,398
14.2008,1026
14.226,2727
14.2265,835
14.2325,233
14.2338,409
14.2435,5314
14.2548,297
14.2591,75
14.26,1514
14.2613,552
14.27,688
14.2703,3907
14.2738,46
14.2917,473
14.2932,599
14.2935,2599
14.3009,86
14.3111,153
14.3282,1591
14.3331,249
14.3652,288
14.3731,821
14.3753,117
14.3755,1751
14.3921,751
14.4005,204
14.4359,1527
14.4375,115
14.4416,1546
14.4442,1307
14.4464,433
14.4488,812
14.465,1034
14.4682,2095
14.4684,13
14.4771,1621
14.4797,610
14.4807,472
14.4835,877
14.4846,1249
14.4912,94
14.4962,266
14.5033,402
14.5038,799
14.5355,289
14.536,210
14.5471,1936
14.5533,1442
14.5534,846
14.5546,1672
14.6022,2219
14.6104,982
14.6427,452
14.6568,400
14.6592,961
14.6988,467
14.7023,414
14.7076,398
14.7184,1064
14.7252,2125
14.7316,3193
14.7348,104
14.7388,558
14.7542,3166
14.7747,306
14.788,39
14.7934,1805
14.795,6
14.8317,507
14.837,912
14.8402,1176
14.8503,1139
14.8509,657
14.8515,1298
14.8585,766
14.8642,1139
14.8643,741
14.872,3266
14.8824,2
14.8897,460
14.895,456
14.9223,1283
14.9393,693
14.9431,1000
14.9607,1831
14.9612,1382
14.9939,40
15.0024,265
15.0035,644
15.0183,1119
15.0292,728
15.034,3402
15.0504,2195
15.0571,123
15.0613,1587
15.0649,1753
15.0691,377
15.0819,193
15.0825,838
15.0835,929
15.0909,2400
15.1072,234
15.1075,1746
15.1187,43
15.1271,1279
15.1406,1607
15.1433,1199
15.1448,730
15.1514,418
15.1566,15
15.1652,1178
15.1686,39
15.1781,611
15.179,894
15.1924,1127
15.2314,193
15.2486,1471
15.2631,245
15.2681,370
15.274,2181
15.2834,1337
15.2936,1229
15.3008,452
15.3177,764
15.3254,891
15.3286,2667
15.3413,464
15.3432,1455
15.3797,946
15.3863,1576
15.3865,909
15.3975,236
15.4021,907
15.4029,258
15.41,1368
15.4231,352
15.4304,4870
15.4328,703
15.4429,1438
15.4641,213
15.4662,55
15.4702,286
15.5074,1102
15.532,407
15.541,3361
15.5607,160
15.5615,788
15.5621,1546
15.5654,2505
15.5724,216
15.5926,2199
15.5941,1613
15.6024,136
15.6061,84
15.6461,1111
15.6646,2159
15.6661,249
15.6698,86
15.6718,222
15.6729,3719
15.6738,1786
15.6776,265
15.6781,1026
15.6846,40
15.6849,591
15.6954,691
15.7068,1106
15.7125,375
15.714,386
15.7222,97
15.7238,425
15.731,1290
15.7373,309
15.7605,1305
15.7655,1346
15.7731,202
15.7772,876
15.7789,325
15.7863,1056
15.8036,300
15.8175,381
15.8377,652
15.8516,792
15.8531,3955
15.8735,14
15.8776,1619
15.8804,1338
15.902,587
15.9127,131
15.9366,1727
15.939,59
15.9433,531
15.9593,153
15.9653,141
15.9813,1291
15.9847,1089
15.9849,990
15.9872,2402
15.9968,851
15.9998,1199
16.0061,1030
16.021,305
16.0251,561
16.0264,228
16.0317,711
16.0456,2302
16.0504,1729
16.0556,513
16.0596,72
16.0614,93
16.064,145
16.0771,669
16.0859,389
16.1272,54
16.157,671
16.1609,1987
16.1684,1322
16.1697,1772
16.1745,687
16.2115,2631
16.2128,326
16.2197,687
16.2201,669
16.2359,2617
16.2445,421
16.2584,2844
16.2846,2830
16.285,150
16.2875,1591
16.2905,901
16.2935,216
16.2983,1267
16.3287,873
16.3409,371
16.3412,1610
16.3456,896
16.3458,2652
16.3548,1120
16.361,1334
16.3631,66
16.3682,713
16.3746,1930
16.3787,825
16.3802,1107
16.4,55
16.4093,446
16.419,706
16.4223,1315
16.4371,258
16.4416,282
16.4626,739
16.4715,660
16.4715,2350
16.4867,606
16.4888,2003
16.4904,3915
16.4941,587
16.4969,521
16.5066,560
16.5127,728
16.5131,520
16.5193,1512
16.537,2642
16.5386,493
16.5562,402
16.5577,879
16.5578,1295
16.56,2232
16.5613,1217
16.5669,662
16.5678,397
16.598,1553
16.5998,2997
16.6001,203
16.6005,1043
16.6024,158
16.6058,60
16.607,1767
16.6157,1184
16.6338,192
16.6436,182
16.6485,2068
16.6496,45
16.651,962
16.6514,22
16.6707,2489
16.671,1406
16.6928,1896
16.6965,495
16.6973,1824
16.7031,2030
16.7111,88
16.715,452
16.7432,586
16.7442,502
16.7488,1320
16.7609,530
16.7715,528
16.7945,285
16.7969,424
16.8118,9
16.8202,70
16.8617,1996
16.869,1623
16.8822,3
16.8927,640
16.896,566
16.9038,311
16.9063,332
16.9126,2285
16.913,507
16.9257,734
16.9352,1507
16.94,628
16.9454,1047
16.947,2247
16.95,618
16.9554,2715
16.9592,852
16.9732,38
16.9784,1170
17.015,1182
17.0396,2796
17.0488,1449
17.0779,872
17.086,206
17.0862,858
17.0959,831
17.0969,1959
17.0978,611
17.1068,536
17.1204,1501
17.1213,498
17.1268,264
17.1379,133
17.1546,1014
17.1628,84
17.1759,187
17.1834,452
17.1925,333
17.1988,115
17.2241,165
17.2285,1880
17.2295,239
17.2361,100
17.2378,654
17.2837,478
17.2906,686
17.2939,935
17.2939,27
17.2977,1035
17.3047,565
17.3156,880
17.3157,1279
17.33,1335
17.3312,364
17.339,172
17.3433,688
17.3435,1635
17.352,287
17.3646,1154
17.3687,1264
17.3824,2132
17.3913,1016
17.4014,302
17.4102,1960
17.4235,1517
17.4463,2583
17.4484,4365
17.4604,534
17.4639,1
17.4797,3660
17.4872,220
17.4896,1657
17.4931,1015
17.4938,81
17.4964,2130
17.5125,517
17.5147,554
17.5202,1321
17.5492,1637
17.5749,181
17.6153,301
17.6159,1254
17.631,779
17.6345,984
17.6614,1096
17.6766,802
17.6834,92
17.6899,4569
17.6996,1326
17.7004,299
17.7052,400
17.7107,1131
17.7229,50
17.7241,454
17.7267,792
17.7295,54
17.7329,179
17.7333,204
17.7368,255
17.7441,395
17.7553,1012
17.7719,2529
17.7776,3509
17.7898,880
17.7975,63
17.7993,560
17.8213,2460
17.8213,753
17.825,1624
17.8447,2292
17.8516,1437
17.8551,327
17.866,169
17.8744,13
17.8802,1047
17.8827,3051
17.8868,2296
17.9174,690
17.9182,606
17.9289,2567
17.9302,102
17.9351,2466
17.9359,485
17.9435,361
17.989,490
17.9913,807
17.9922,2801
18.0022,2869
18.0123,1486
18.0161,26
18.0212,1052
18.0226,1409
18.0346,415
18.0364,349
18.0529,1186
18.053,2701
18.0595,424
18.0819,2294
18.0851,193
18.0877,894
18.1,592
18.1021,2687
18.1025,2323
18.1064,2444
18.113,152
18.1177,600
18.1306,3114
18.1322,1315
18.1332,1557
18.1439,264
18.1463,1012
18.1811,2817
18.1865,271
18.2153,2032
18.2172,985
18.2324,705
18.2386,712
18.2452,776
18.2487,300
18.2747,1837
18.2765,501
18.2784,1185
18.2787,1131
18.289,174
18.2994,549
18.3085,1291
18.3202,2214
18.3274,503
18.3536,140
18.3621,915
18.3941,1423
18.3959,607
18.4029,416
18.4037,631
18.4125,2351
18.416,1202
18.4255,265
18.426,1024
18.4312,15
18.4414,1033
18.4569,141
18.4704,3045
18.4731,1651
18.4741,105
18.478,2946
18.4801,459
18.4866,1550
18.5103,160
18.525,268
18.5284,1611
18.5285,1194
18.5673,1047
18.5817,124
18.6025,1017
18.6044,75
18.6052,288
18.6147,799
18.6159,222
18.6165,3750
